category,market_name,seller_name,business_name,crawled_at,shoppinglive_seller_name,replay_title,replay_views,replay_url,store_url,profile_url
키즈,처음매트,김진환,처음매트,2026-03-24T01:55:44.190Z,처음매트,"[시공장인 처음매트] 틈새 없는 층간소음매트, 시공 결과가 다릅니다",3292,https://view.shoppinglive.naver.com/replays/1872402,https://smartstore.naver.com/main/stores/310gDXFmPUqTJNU4ENnfT,https://smartstore.naver.com/firstmat/profile?cp=1
키즈,리틀브렌,,,2026-03-24T01:55:44.190Z,리틀브렌,리틀브렌초중등 주니어 (30~60KG) 트랜디룩 라이브,200,https://view.shoppinglive.naver.com/replays/1878209,https://shopping.naver.com/outlink/storehome/100170869,
키즈,아이쿠베베,오승미,아이쿠,2026-03-24T01:55:44.190Z,아이쿠베베,[초특가] 봄신상 할인 및 바지특가모음,0,https://view.shoppinglive.naver.com/replays/1878206,https://smartstore.naver.com/main/stores/2sWDvsARtLPP1HHW71X77,https://smartstore.naver.com/icooo/profile?cp=2
키즈,소중한습관,"이정식,주성균",주식회사 시너지팜,2026-03-24T01:55:44.190Z,소중한습관,소중한습관 환절기 육아필수템 신생아부터 우리아이 건강지킴이,17000,https://view.shoppinglive.naver.com/replays/1876886,https://smartstore.naver.com/main/stores/2sWE1IfKcpCmkWTxu9cYj,https://smartstore.naver.com/soseup/profile?cp=1
키즈,신디키즈,,,2026-03-24T01:55:44.190Z,신디키즈,🧸NC평촌점 신디키즈💕03/21 토 09:10 여아전문 7~12세❤️,317,https://view.shoppinglive.naver.com/replays/1872012,https://shopping.naver.com/outlink/storehome/100170866,
키즈,BEBELOG,한승호,주식회사 마이피넛버터(my peanut butter),2026-03-24T01:55:44.190Z,BEBELOG,치즈실내복 봄 시즌 라이브! 디즈니•밤부•통핏•슬림핏🩵,475,https://view.shoppinglive.naver.com/replays/1878060,https://smartstore.naver.com/main/stores/2sWDyMmjfLaTYj3nDGXVW,https://smartstore.naver.com/grow_up/profile?cp=1
키즈,신디키즈,,,2026-03-24T01:55:44.190Z,신디키즈,신디키즈 신구로점 🎁봄여름 간절기 신상품 라이브 특가!🧡3/20(금),343,https://view.shoppinglive.naver.com/replays/1877587,https://shopping.naver.com/outlink/storehome/101348852,
키즈,베리밥상,"임수정,임수민",베리마인드,2026-03-24T01:55:44.190Z,베리밥상,"[최대 55%]🍀미세먼지, 황사 오기 전 온 가족 기관지 지키기!",0,https://view.shoppinglive.naver.com/replays/1869742,https://smartstore.naver.com/main/stores/2sWE1jKzLPXdmnYsiQceC,https://brand.naver.com/verybabsang/profile?cp=1
키즈,coconenne,배은영,명지,2026-03-24T01:55:44.190Z,coconenne,아이 추워~ 봄바람! 우리 가족 따듯하게 지키기!,0,https://view.shoppinglive.naver.com/replays/1876273,https://smartstore.naver.com/main/stores/2sWDvxYtip0lumqLJVT0n,https://smartstore.naver.com/co-nenne/profile?cp=2
키즈,제이앤제나,송은경,주식회사 제이제나,2026-03-24T01:55:44.190Z,제이앤제나,제이앤제나 혜택폭발🎉 특가 찬스 LIVE💝,0,https://view.shoppinglive.naver.com/replays/1877048,https://smartstore.naver.com/main/stores/2sWDvlHHrAQ21G7hHdnfP,https://brand.naver.com/jeinjena_brand/profile?cp=2
키즈,꿈비스토어,박영건,주식회사 꿈비,2026-03-24T01:55:44.190Z,꿈비스토어,🌸봄맞이 꿈비 양면이중코팅 매트 특가🌸,0,https://view.shoppinglive.naver.com/replays/1876455,https://smartstore.naver.com/main/stores/2sWDwJ9Chgb0Nz8AQd5An,https://brand.naver.com/ggumbi/profile?cp=2
키즈,호르메 몬테소리,정희재,주식회사 슈필하우스,2026-03-24T01:55:44.190Z,호르메 몬테소리,💛라방특가 우리아이 몬테소리 교구 베스트특가,0,https://view.shoppinglive.naver.com/replays/1875719,https://smartstore.naver.com/main/stores/2swvDsVFoob1jdqbroon0,https://smartstore.naver.com/hormemontessori/profile?cp=1
키즈,퓨어잇,이부국,주식회사 내이브로,2026-03-24T01:55:44.190Z,퓨어잇,퓨어잇 팡팡데이🌟아기과자🍟아이간식•김 🎉할인이 팡팡👌,0,https://view.shoppinglive.naver.com/replays/1871604,https://smartstore.naver.com/main/stores/2sWDvlvY0JhjER2kYv23X,https://brand.naver.com/pure-eat/profile?cp=2
키즈,BABYBOOM,홍성운,일솔 어패럴,2026-03-24T01:55:44.190Z,BABYBOOM,🌸봄신상 5%할인+무배💕상큼발랄 신상 유아내의 득템하세요!🍀,1747,https://view.shoppinglive.naver.com/replays/1872582,https://smartstore.naver.com/main/stores/2sWDxx3raA6A7QqoPYgAC,https://brand.naver.com/babyboom-sw/profile?cp=2
키즈,지프키즈,,,2026-03-24T01:55:44.190Z,지프키즈,🧑지프키즈👧 26% 즉시할인+알림쿠폰🎁,228,https://view.shoppinglive.naver.com/replays/1876988,https://shopping.naver.com/outlink/storehome/101578078,
키즈,프렌치캣,,,2026-03-24T01:55:44.190Z,프렌치캣,🌸🐝프렌치캣🐝🌸,330,https://view.shoppinglive.naver.com/replays/1873257,https://shopping.naver.com/outlink/storehome/101302834,
키즈,티지오매트,김영철,티지오,2026-03-24T01:55:44.190Z,티지오매트,[블루밍데이즈] 층간소음방지 유아매트 롤매트💛티지오 봄특가전💛,651,https://view.shoppinglive.naver.com/replays/1849798,https://smartstore.naver.com/main/stores/2sWDvP0m2mC4lJjLoWYeW,https://brand.naver.com/tgomat/profile?cp=2
키즈,에르고베이비,윤피터,주식회사 스엔코,2026-03-24T01:55:44.190Z,에르고베이비,[에르고베이비] 품절 주의! 단 한번! 아기띠 1+1 역대급 혜택,3758,https://view.shoppinglive.naver.com/replays/1865345,https://smartstore.naver.com/main/stores/2tmj0VACGFBpD54wql9GU,https://brand.naver.com/ergobaby/profile?cp=1
키즈,본베베,손경목,주식회사 스마트브레인,2026-03-24T01:55:44.190Z,본베베,💐봄맞이기념!🌼 아기매트/침대가드/범퍼/빈백/쿠션 핫딜🎉,1782,https://view.shoppinglive.naver.com/replays/1875577,https://smartstore.naver.com/main/stores/2sWDvbiDUJJ01wH9watyc,https://brand.naver.com/bonbebe/profile?cp=2
키즈,에코센 기저귀,유지송,주식회사 제이케이인스퍼레이션,2026-03-24T01:55:44.190Z,에코센 기저귀,3월 에코센 기저귀 쇼핑 라이브,276,https://view.shoppinglive.naver.com/replays/1873862,https://smartstore.naver.com/main/stores/2sWE0Wdhxi0DyFFbXAQtn,https://smartstore.naver.com/ekossen/profile?cp=2
키즈,모나마켓,이효진,모나마켓,2026-03-24T01:55:44.190Z,모나마켓,더고구마 여름신상 10% 할인 라이브 XS - JL,803,https://view.shoppinglive.naver.com/replays/1876622,https://smartstore.naver.com/main/stores/2sWDzPGafl7DIA4eiPMec,https://smartstore.naver.com/monamarket/profile?cp=2
키즈,히요코베이비,박은희,히요코베이비,2026-03-24T01:55:44.190Z,히요코베이비,히요코베이비 꿀잠특가!,472,https://view.shoppinglive.naver.com/replays/1875648,https://smartstore.naver.com/main/stores/2sWDwe3sxt1WpnwnDuQxY,https://smartstore.naver.com/hiyokobaby/profile?cp=2
키즈,허그파파,이위혁,주식회사 허그파파,2026-03-24T01:55:44.190Z,허그파파,🌸Spring Special🌸 다이얼핏 MAX&PRO 쇼핑 라이브,822,https://view.shoppinglive.naver.com/replays/1872371,https://smartstore.naver.com/main/stores/2sWDwVfRJ3uYKEtNLrleG,https://smartstore.naver.com/hugpapa/profile?cp=1
키즈,젤리맘,이상문,(주)피유텍,2026-03-24T01:55:44.190Z,젤리맘,[보들매트] 🌻3월 봄맞이🌻 아기매트&베이비룸 안전한 공간 만들기,260,https://view.shoppinglive.naver.com/replays/1870394,https://smartstore.naver.com/main/stores/2sWDvbfykrYCIb74ocbjC,https://smartstore.naver.com/jellymomco/profile?cp=2
키즈,파크론몰,손대원,(주)파크론,2026-03-24T01:55:44.190Z,파크론몰,제로블럭 프리미엄600 봄이왔나봄 LIVE,743,https://view.shoppinglive.naver.com/replays/1870364,https://smartstore.naver.com/main/stores/2sWDvmfkgyAxaHoN2Py2c,https://brand.naver.com/parklonmall/profile?cp=2
키즈,LUNA STORY,박해정,주식회사 에이치엔씨엔,2026-03-24T01:55:44.190Z,LUNA STORY,신제품 런칭특가 루나스토리 장난감정리함 모음전 특가+쿠폰할인,1453,https://view.shoppinglive.naver.com/replays/1869332,https://smartstore.naver.com/main/stores/2sWDw87TgMXrPStZft2qx,https://smartstore.naver.com/hncn/profile?cp=2
키즈,MLB 키즈 공식몰,김창수,주식회사 에프앤에프,2026-03-24T01:55:44.190Z,MLB 키즈 공식몰,MLB키즈 PLAYFUL SPRING 봄 신상 LIVE,180000,https://view.shoppinglive.naver.com/replays/1865303,https://smartstore.naver.com/main/stores/2sWDySSvrpjeVX9ZJZ4OC,https://brand.naver.com/mlbkids-korea/profile?cp=2
키즈,글라스락,이광수,에스지씨솔루션(주)논산공장,2026-03-24T01:55:44.190Z,글라스락,[오늘의팝업] 국민육아템 글라스락 베이비 라이브 특가,200000,https://view.shoppinglive.naver.com/replays/1856396,https://smartstore.naver.com/main/stores/2sWDzh4SK04TCdoADmaAe,https://brand.naver.com/glasslock/profile?cp=2
키즈,아토앤오투,박문호,(주)라오가닉,2026-03-24T01:55:44.190Z,아토앤오투,[블루밍] 🌸아토앤오투 봄 맞이 브랜드 세일 ~ UP TO 63%🌸,5544,https://view.shoppinglive.naver.com/replays/1856393,https://smartstore.naver.com/main/stores/2sWDvWsAoqI0tBPg43l9t,https://brand.naver.com/atono2/profile?cp=2
키즈,마미포코 공식몰,이선주,(주)엘지생활건강,2026-03-24T01:55:44.190Z,마미포코 공식몰,🌱🐥3월 19일 마미포코 우리끼리 라운지회원 특가 라이브⏰,110000,https://view.shoppinglive.naver.com/replays/1870524,https://smartstore.naver.com/main/stores/2sWE0p7aU3SsqMvVoTdKh,https://brand.naver.com/mamypokostore/profile?cp=2
키즈,별이오키즈,안준홍,(주)저스틴,2026-03-24T01:55:44.190Z,별이오키즈,별이오키즈 신학기 등원룩 상하복 맨투맨 팬츠 특가!,5720,https://view.shoppinglive.naver.com/replays/1870435,https://smartstore.naver.com/main/stores/30jYlXbuHvEGsOuhtVGX5,https://smartstore.naver.com/byeorio/profile?cp=1
키즈,All 올바름,염정호,올바름,2026-03-24T01:55:44.190Z,All 올바름,[블루밍데이즈] 올바름 아이과자 봄소풍 간식 준비 타임!,1476,https://view.shoppinglive.naver.com/replays/1869091,https://smartstore.naver.com/main/stores/2sWDxJQOP8mW4UVEETxHB,https://brand.naver.com/allbarm/profile?cp=2
테크,LG전자인증점 와이케이지,,,2026-03-24T01:55:44.190Z,LG전자 브랜드스토어,LG전자 3월엔 집꾸미기 진심! 라이브 특가전 💝,22000,https://view.shoppinglive.naver.com/replays/1850636,https://smartstore.naver.com/main/stores/2sWDz2GSGFMA1aLI6SOVv,
테크,샥즈 코리아,CONG FANGYUAN 충팡위안,샥즈코리아 주식회사(SHOKZ KOREA LIMITED),2026-03-24T01:55:44.190Z,샥즈 코리아,[블루밍데이즈] 샥즈 봄 특집 LIVE🌸,170000,https://view.shoppinglive.naver.com/replays/1852571,https://smartstore.naver.com/main/stores/2tGJd0Cj3aTk0u7RG55EP,https://brand.naver.com/shokz-brandstore/profile?cp=2
테크,루메나,진중헌,(주) 루메나,2026-03-24T01:55:44.190Z,루메나,"2026 루메나 브랜드데이 기념, 단독 혜택 LIVE!",370000,https://view.shoppinglive.naver.com/replays/1869543,https://smartstore.naver.com/main/stores/2sWDvTNHgWcMFs29J4cGO,https://brand.naver.com/lumena/profile?cp=2
테크,삼성모바일파트너 코잇,손창조,주식회사코잇,2026-03-24T01:55:44.190Z,삼성모바일파트너 코잇,[블루밍] [멤버십데이] ✅갤럭시 S26 플립7 폴드7 자급제폰 라이브✅,1378,https://view.shoppinglive.naver.com/replays/1858623,https://smartstore.naver.com/main/stores/2sWDxLJT5VO0J7jZu8AJu,https://smartstore.naver.com/coit02/profile?cp=2
테크,삼성공식파트너 포디아이,박정진,(주)포디아이,2026-03-24T01:55:44.190Z,삼성공식파트너 포디아이,[멤버십데이] 갤럭시탭 혜택 가득 라이브💙,2878,https://view.shoppinglive.naver.com/replays/1852030,https://smartstore.naver.com/main/stores/2sWDvPPX2rjnqa6j3eGUK,https://smartstore.naver.com/smartcamera/profile?cp=2
테크,삼성전자공식파트너 쇼마젠시,천종석,(주)쇼마젠시,2026-03-24T01:55:44.190Z,삼성전자공식파트너 쇼마젠시,📱[멤버십데이 단하루]갤럭시 자급제 전모델 쇼마젠시 추가적립 라이브📱,5119,https://view.shoppinglive.naver.com/replays/1855999,https://smartstore.naver.com/main/stores/2sWDwQK0J9aSsZDznGrvY,https://smartstore.naver.com/singlegadget/profile?cp=2
테크,삼성공식파트너 평강프라자,평진호,(주)평강프라자,2026-03-24T01:55:44.190Z,삼성공식파트너 평강프라자,[멤버십데이]삼성 냉장고 에어컨 김치냉장고 세트 추가적립+라이브사은품💙,1422,https://view.shoppinglive.naver.com/replays/1843074,https://smartstore.naver.com/main/stores/2sWDzMO6ZQcJANseFfBeC,https://smartstore.naver.com/pkplaza/profile?cp=2
테크,필립스생활가전코리아,장석,베르수니코리아 주식회사,2026-03-24T01:55:44.190Z,필립스생활가전코리아,[블루밍]오직 라이브에서만! 10%쿠폰+20%적립⏰,190000,https://view.shoppinglive.naver.com/replays/1828520,https://smartstore.naver.com/main/stores/2sWE0FMmvpsnsHcey6GzP,https://brand.naver.com/philipsdomesticappliances/profile?cp=2
테크,드롱기공식스토어,김계형,(주)아이피씨,2026-03-24T01:55:44.190Z,드롱기공식스토어,단 하루 최대 5% 적립! 아이스 아메리카노 전용 메뉴 도피오 특가!,130000,https://view.shoppinglive.naver.com/replays/1866889,https://smartstore.naver.com/main/stores/2sWDvNcVGask7NBgO6EsT,https://brand.naver.com/delonghi/profile?cp=2
테크,삼성공식파트너 dmac,송응석,(주)디엠에이씨인터내셔널,2026-03-24T01:55:44.190Z,삼성공식파트너 dmac,🎉방송한정혜택 삼성 갤럭시 워치8 클래식 워치7 울트라 핏3 고속충전기,1217,https://view.shoppinglive.naver.com/replays/1876083,https://smartstore.naver.com/main/stores/2sWDvND45gUXjkbdvX8tn,https://smartstore.naver.com/dmacshop/profile?cp=2
테크,삼성파트너 쇼마젠시,천종석,(주)쇼마젠시,2026-03-24T01:55:44.190Z,삼성파트너 쇼마젠시,[블루밍] 갤럭시 워치ㅣ울트라 & 갤럭시 링 라이브✨,495,https://view.shoppinglive.naver.com/replays/1843983,https://smartstore.naver.com/main/stores/2sWDyj8bst0d884P8RQI7,https://smartstore.naver.com/sopshoma/profile?cp=2
테크,중꺽마샵,박진호,지농이니스,2026-03-24T01:55:44.190Z,중꺽마샵,중꺽마샵의 쇼핑라이브,483,https://view.shoppinglive.naver.com/replays/1873802,https://smartstore.naver.com/main/stores/2v5iwJoQ2XYc2YCnSkLGq,https://smartstore.naver.com/dsfdsbv/profile?cp=2
테크,유자다마켓,박진호,지농이니어스투,2026-03-24T01:55:44.190Z,유자다마켓,유자다마켓의 쇼핑라이브,100,https://view.shoppinglive.naver.com/replays/1863588,https://smartstore.naver.com/main/stores/2wkyKaEiiFzD2VsqkIhh6,https://smartstore.naver.com/you123456/profile?cp=2
테크,삼성공식파트너 매크로네트웍,,,2026-03-24T01:55:44.190Z,삼성전자 라이브,삼성 데스크탑 할인 혜택 지금 바로 받아가세요~~😊,433,https://view.shoppinglive.naver.com/replays/1876679,,
테크,삼성공식파트너 유겐트,"정찬원,염종만",(주)유겐트,2026-03-24T01:55:44.190Z,삼성공식파트너 유겐트,(AI라이브방송) 삼성전자 비지니스TV & 삼성오디세이 모니터 콜라보,615,https://view.shoppinglive.naver.com/replays/1878584,https://smartstore.naver.com/main/stores/2sWDvTsHNUMMe4yuCAALJ,https://smartstore.naver.com/jugend/profile?cp=2
테크,삼성공식파트너 모니칸,제영길,(주)모니칸,2026-03-24T01:55:44.190Z,삼성공식파트너 모니칸,[AI라이브] 삼성 오디세이 OLED 게이밍 모니터 특가!,328,https://view.shoppinglive.naver.com/replays/1878580,https://smartstore.naver.com/main/stores/2sWDvT4ZHvVDGfW6EZgsV,https://smartstore.naver.com/monikhan/profile?cp=2
테크,신일전자공식인증점 신일유통,임원순,신일유통,2026-03-24T01:55:44.190Z,신일전자공식인증점 신일유통,☀️미리 준비하는 여름! 신일선풍기 특가,116,https://view.shoppinglive.naver.com/replays/1878261,https://smartstore.naver.com/main/stores/2sWDvVmKI2OxS38bSqTwh,https://smartstore.naver.com/shinil/profile?cp=1
테크,삼성공식파트너 엠디텍,이창율,엠디텍인터내셔널(주),2026-03-24T01:55:44.190Z,삼성공식파트너 엠디텍,👀새로운 갤럭시 버즈4 시리즈⭐ 지금 바로 만나보세요!,992,https://view.shoppinglive.naver.com/replays/1877929,https://smartstore.naver.com/main/stores/2sWDvXVkj3Hh25300dWOh,https://smartstore.naver.com/mdti/profile?cp=2
테크,필터포유공식몰,심성훈,주식회사 상상그램,2026-03-24T01:55:44.190Z,필터포유공식몰,미세먼지 철벽방어🛡️LG 삼성 위닉스 샤오미 완벽호환✨지금 교체하자!,528,https://view.shoppinglive.naver.com/replays/1866950,https://smartstore.naver.com/main/stores/2sWE17ULlWWeqTpiYFGKd,https://smartstore.naver.com/filter4uofficial/profile?cp=2
테크,삼성공식파트너 코인비엠에스,조효상,(주)코인비엠에스,2026-03-24T01:55:44.190Z,삼성공식파트너 코인비엠에스,👀삼성 갤럭시북 라이브 할인 노트북 모음전,401,https://view.shoppinglive.naver.com/replays/1879110,https://smartstore.naver.com/main/stores/2sWDvMpHJ6DFD600JoBsv,https://smartstore.naver.com/cshop/profile?cp=2
테크,삼성공식파트너 다담INC,,,2026-03-24T01:55:44.190Z,삼성전자 라이브,"👉삼성 S11 울트라, S11, S10+ 시리즈 초특가!",697,https://view.shoppinglive.naver.com/replays/1876685,,
테크,삼성공식파트너 코인비엠에스,,,2026-03-24T01:55:44.190Z,삼성전자 라이브,📢삼성 갤럭시북3 Go 라이브 특가 할인중!,224,https://view.shoppinglive.naver.com/replays/1876678,,
테크,삼성공식파트너 형연테크,,,2026-03-24T01:55:44.190Z,삼성전자 라이브,👉 외장하드 시리즈 귀여운 카카오 프렌즈도 있으니 지금 만나보세요!,154,https://view.shoppinglive.naver.com/replays/1876502,,
테크,푸드사이클러 코리아,김계형,(주)아이피씨,2026-03-24T01:55:44.190Z,푸드사이클러 코리아,“여러분 집에 음식물 쓰레기 때문에 스트레스 받으신 적 있으시죠? 😣,104,https://view.shoppinglive.naver.com/replays/1876397,https://smartstore.naver.com/main/stores/2uJ6QrS4i1RtJUxSJBnR9,https://smartstore.naver.com/foodcycler/profile?cp=1
테크,리라이브딜,최은지,주식회사 리라이브딜 서초지점,2026-03-24T01:55:44.190Z,리라이브딜,눈에 보이는 언어?! 실시간 번역 AR 스마트안경,1058,https://view.shoppinglive.naver.com/replays/1876808,https://smartstore.naver.com/main/stores/30cmQnH93xbFneuGLa8TO,https://smartstore.naver.com/relivedeal/profile?cp=1
테크,삼성공식파트너 올인포케이,임미영,(주)올인포케이,2026-03-24T01:55:44.190Z,삼성공식파트너 올인포케이,🎁라이브 특별 사은품🎁 갤럭시워치8 / 갤럭시워치7 / 워치 울트라,352,https://view.shoppinglive.naver.com/replays/1875824,https://smartstore.naver.com/main/stores/2sWDvayPC8sfKk8hJcQqv,https://smartstore.naver.com/allinfok/profile?cp=2
테크,삼성공식파트너 현성전자,남윤성,(주)현성전자,2026-03-24T01:55:44.190Z,삼성공식파트너 현성전자,💙삼성 비스포크 AI 정수기💙라이브 최대 혜택! +주방가전 모음🎉,930,https://view.shoppinglive.naver.com/replays/1865751,https://smartstore.naver.com/main/stores/2sWDwlcZFrmffLLieOo1Q,https://smartstore.naver.com/hs51987/profile?cp=2
테크,삼성온라인스토어 유니씨앤씨,,,2026-03-24T01:55:44.190Z,삼성온라인스토어 유니씨앤씨,[멤버십데이] 삼성전자 갤럭시북 적립&적립 쇼핑라이브,496,https://view.shoppinglive.naver.com/replays/1858180,https://smartstore.naver.com/main/stores/2sWDvPjc3CzrMDFjfwZJk,https://smartstore.naver.com/ntseller/profile?cp=2
테크,삼성공식파트너 오제앤에스,,,2026-03-24T01:55:44.190Z,삼성공식파트너 오제앤에스,[AI] 26년 삼성 4K 비즈니스 TV 초특가 라이브,265,https://view.shoppinglive.naver.com/replays/1878964,https://smartstore.naver.com/main/stores/2v1b6jZxdUWyCn1v2D35J,https://smartstore.naver.com/samsung_monitor/profile?cp=2
테크,에브리봇 공식쇼핑몰,정우철,에브리봇 주식회사,2026-03-24T01:55:44.190Z,에브리봇 공식쇼핑몰,[앵콜][멤버십데이 X 에브리봇] 미세먼지 청소에는 에브리봇!,737,https://view.shoppinglive.naver.com/replays/1878705,https://smartstore.naver.com/main/stores/2sWDzHy5OfltdLyP7hcSz,https://brand.naver.com/everybot/profile?cp=1
테크,삼성공식파트너 보보,,,2026-03-24T01:55:44.190Z,삼성공식파트너 보보,👉[삼성가전] 삼성이 선물하는 스마트 라이프,769,https://view.shoppinglive.naver.com/replays/1876162,https://smartstore.naver.com/main/stores/2sWDvOBP9CWQI5sEKtVYu,https://smartstore.naver.com/ecot/profile?cp=2
테크,풀무원고메,"김진홍,박광순",풀무원건강생활(주),2026-03-24T01:55:44.190Z,풀무원고메,[블루밍] 풀무원 NEW 스팀 에프 출시! 오늘 라이브 단독 최저가✨,1037,https://view.shoppinglive.naver.com/replays/1874542,https://smartstore.naver.com/main/stores/2sWDy3c9wuxIH7gKceZbj,https://brand.naver.com/pulmuone_cooking/profile?cp=2
테크,드리미 한국 공식 대리점,,,2026-03-24T01:55:44.190Z,드리미 한국 공식 대리점,3월 고니와 함께하는 드리미 특별 라이브 ⭐,1124,https://view.shoppinglive.naver.com/replays/1872304,https://smartstore.naver.com/main/stores/2zl9lIVgwe5Myx2tanaCS,https://smartstore.naver.com/dreamekr/profile?cp=1
테크,ECOVACS,이기훈,더불정보기술(주),2026-03-24T01:55:44.190Z,ECOVACS,[블루밍] 에코백스 T90 프로옴니,1831,https://view.shoppinglive.naver.com/replays/1870786,https://smartstore.naver.com/main/stores/2sWE15wcizt55yeIb7lLj,https://brand.naver.com/ecovacs/profile?cp=2
테크,쿠쿠홈시스 주식회사,구본학,쿠쿠홈시스 주식회사,2026-03-24T01:55:44.190Z,쿠쿠홈시스 주식회사,쿠쿠 봄맞이 정수기 렌탈 라이브🌷 단 1시간⏰,688,https://view.shoppinglive.naver.com/replays/1855398,https://smartstore.naver.com/main/stores/2sWDyaJ42C8T8uZ9fy0V6,https://brand.naver.com/cuckoo-homesys/profile?cp=2
테크,로보락판매점,,,2026-03-24T01:55:44.190Z,핫IT슈,[핫IT슈] 로보락 신상 F25 Ace Pro 최대 41% 혜택!,270000,https://view.shoppinglive.naver.com/replays/1853186,,
테크,LG전자인증점 베스트CNF,,,2026-03-24T01:55:44.190Z,LG전자인증점 베스트CNF,"2026 새학기, 노트북은 가볍게 LG그램 😄",21000,https://view.shoppinglive.naver.com/replays/1851078,https://smartstore.naver.com/main/stores/2sWDvRJ5qvAoCcjyrBE71,https://smartstore.naver.com/bestcnfshop/profile?cp=2
테크,LG전자인증점 OK오아시스,,,2026-03-24T01:55:44.190Z,LG전자인증점 OK오아시스,[🧨한도없는 중복할인 쿠폰증정] ✨LG그램 루나레이크 특별 할인전,612,https://view.shoppinglive.naver.com/replays/1850655,https://smartstore.naver.com/main/stores/2sWDvsOa4Q0w9vL3PoWbz,https://smartstore.naver.com/okoasisok/profile?cp=2
테크,리본모바일,,,2026-03-24T01:55:44.190Z,리본모바일,전국 최저가 셀카 아이폰6,57,https://view.shoppinglive.naver.com/replays/1879060,https://smartstore.naver.com/main/stores/2t1UfZLV0XvlB6SuTTdqW,https://smartstore.naver.com/reborn_mobile/profile?cp=1
테크,삼성공식인증점 회산디지털,,,2026-03-24T01:55:44.190Z,삼성공식인증점 회산디지털,[AI라이브✨] 삼성공식인증점💙삼성 세탁기 건조기특가 LIVE💙,1116,https://view.shoppinglive.naver.com/replays/1875624,https://smartstore.naver.com/main/stores/2sWDvRSSHtglWPcAEEclp,https://smartstore.naver.com/qhdmsvmfkwk/profile?cp=2
테크,삼성공식파트너 제이유,,,2026-03-24T01:55:44.190Z,삼성공식파트너 제이유,👀갤럭시 버즈 라이브 🍀,0,https://view.shoppinglive.naver.com/replays/1877892,https://smartstore.naver.com/main/stores/2sWDvNvi7lOKv9xF6sBlm,https://smartstore.naver.com/judigital/profile?cp=2
테크,삼성공식파트너 삼성하나로,,,2026-03-24T01:55:44.190Z,삼성공식파트너 삼성하나로,⭐[AI라이브] 세탁부터 건조까지 하나로! 삼성공식파트너 삼성하나로,0,https://view.shoppinglive.naver.com/replays/1876319,https://smartstore.naver.com/main/stores/2sWDvekYBqrSVTURSbyko,https://smartstore.naver.com/hanaro8118/profile?cp=2
테크,삼성공식파트너 문성전자,,,2026-03-24T01:55:44.190Z,삼성공식파트너 문성전자,[멤버십데이] 삼성 1등급 냉장고 김치냉장고 식기세척기+구매인증👍,0,https://view.shoppinglive.naver.com/replays/1843567,https://smartstore.naver.com/main/stores/2sWDvTsHdR1u3gffVQ3tL,https://smartstore.naver.com/anstjd1509/profile?cp=2
테크,삼성공식파트너 동명에스앤디,,,2026-03-24T01:55:44.190Z,삼성공식파트너 동명에스앤디,✨삼성 4K 비즈니스 TV~ 봄맞이 라이브🌸,301,https://view.shoppinglive.naver.com/replays/1878433,https://smartstore.naver.com/main/stores/2sWDvPC5LWFXVOc5IpS56,https://smartstore.naver.com/good-com/profile?cp=2
테크,삼성전자공식파트너 큐소닉,,,2026-03-24T01:55:44.190Z,삼성전자공식파트너 큐소닉,[멤버십데이] 삼성전자 75~55인치 / 오디세이 OLED 게이밍 특가!,0,https://view.shoppinglive.naver.com/replays/1860938,https://smartstore.naver.com/main/stores/2sWE1ZsFoqyP4Xf2Amf6q,https://smartstore.naver.com/qsooonic/profile?cp=2
테크,삼성공식파트너 우주,,,2026-03-24T01:55:44.190Z,삼성공식파트너 우주,👀삼성가전 총 출동! 라이브로 만나보세요,926,https://view.shoppinglive.naver.com/replays/1877908,https://smartstore.naver.com/main/stores/2voA7WMxQjpwjgIoKH4M8,https://smartstore.naver.com/bwaves/profile?cp=2
테크,쿠진아트,김성모,(주)아이뉴스,2026-03-24T01:55:44.190Z,쿠진아트,쿠진아트 멤버십데이!,1295,https://view.shoppinglive.naver.com/replays/1876800,https://smartstore.naver.com/main/stores/2sWDvPfQVYWTXrIQC7RRx,https://brand.naver.com/cuisinart/profile?cp=2
테크,삼성공식파트너 다솜프라자,,,2026-03-24T01:55:44.190Z,삼성공식파트너 다솜프라자,"[AI라이브] 🏡집안 필수 가전, 오늘 다솜에서 가전 다품목!",755,https://view.shoppinglive.naver.com/replays/1872299,https://smartstore.naver.com/main/stores/2sWDz1df4Jt2jvAYAxaQO,https://smartstore.naver.com/dasomplaza/profile?cp=2
테크,삼성전자공식몰,,,2026-03-24T01:55:44.190Z,삼성전자공식몰,삼성 식기세척기 인덕션 ✨3월 혼수이사 LIVE,569,https://view.shoppinglive.naver.com/replays/1861499,https://smartstore.naver.com/main/stores/2sWDvSMbTlYyALZMVeXJG,https://smartstore.naver.com/clickstore/profile?cp=2
테크,LG전자인증점 더베스트지성,,,2026-03-24T01:55:44.190Z,LG전자인증점 더베스트지성,[LG가전 상담쇼] 무엇이든 물어보세요!,895,https://view.shoppinglive.naver.com/replays/1851169,https://smartstore.naver.com/main/stores/2sWDwDIs0hyCJfIkeIxJZ,https://smartstore.naver.com/lgbestjisung/profile?cp=2
